Password,argon2,bcrypt,sha256_crypt,md5_crypt,sha1_crypt
7eoaB1FySNxxFJwfhn9enFeOKdNXD2me1UTu,0.07596921920776367,0.23018550872802734,0.4396357536315918,0.0002579689025878906,0.43722105026245117
FLe4YdqYJOEdfhJtlaLq3zxkz0ZglF4s2SK4,0.07066535949707031,0.23018598556518555,0.4401109218597412,0.0002598762512207031,0.43742918968200684
UfmSmUYWZllADqCJ5ZZKp9BpGeIL1YU2ASiC,0.07252192497253418,0.23022079467773438,0.44005560874938965,0.0002560615539550781,0.43719959259033203
h3DbglQ0U8Mr52KbDbAHB5Y4sOl1pKx36wFk,0.0742025375366211,0.23133134841918945,0.4398965835571289,0.0002541542053222656,0.43756723403930664
yQrDIUropeaH7b8ZqUsLpnmUnVz2T2Xbnuci,0.07219314575195312,0.23019051551818848,0.4396681785583496,0.000255584716796875,0.4376082420349121
qAmZNwZFMN082Zs0dNdoXQMdWpTXKSjRf7bw,0.07532787322998047,0.23017358779907227,0.4404735565185547,0.0002562999725341797,0.43715977668762207
kHazO5nTYzYm9y7WlnqNXi4W3B2tpaGKXCMq,0.07474231719970703,0.2301640510559082,0.4403572082519531,0.00025963783264160156,0.4388613700866699
ymrEY3hFq7SaFIQrdw0MOgah4cxKxclDUVga,0.07306694984436035,0.23022890090942383,0.4405179023742676,0.0002582073211669922,0.437145471572876
tq7TCIt6shgAoT2TZoru1wGxmqXVnfqvf4E8,0.07613015174865723,0.23023414611816406,0.4396486282348633,0.00025343894958496094,0.43744468688964844
dCyu8GCJ01fH0WPqXoJ4xMDdUvLyDv4rzQ1k,0.0770871639251709,0.23019051551818848,0.4401438236236572,0.0002684593200683594,0.4377317428588867
iKGqn1OBRB9NrruLW5DFaXZNOFMDufd4vI3e,0.07710766792297363,0.2302396297454834,0.440197229385376,0.0002677440643310547,0.4372086524963379
4j7YVEZkithXf7uVCSrjJ9Ho1J7LcEfEO9Bn,0.0709676742553711,0.23021554946899414,0.44025301933288574,0.0002582073211669922,0.437145471572876
G0xXbD84FXBVIIDrGQ0UYQPyiPjvz4XQ0h8M,0.07054853439331055,0.23132681846618652,0.4404888153076172,0.00026106834411621094,0.43720388412475586
4U5icK1LeAYyH3m8QGXE18TmWqoG0zNRG0OE,0.07352709770202637,0.2301650047302246,0.44003915786743164,0.0002541542053222656,0.4371492862701416
chUd2Y89Dq4zxANSLvvDuX7IEK0nQIGGkVsE,0.07222700119018555,0.2305009365081787,0.4397726058959961,0.00025653839111328125,0.4375739097595215
P2WK7v33bplUPJ96RrQIHDyXGHiir4gnomo9,0.07416796684265137,0.23018407821655273,0.43968844413757324,0.0002548694610595703,0.4376087188720703
IpWujUplzkkmDbFb3II8HzXNuf6uC5ko6Qqk,0.07067632675170898,0.23015451431274414,0.44011449813842773,0.00026679039001464844,0.4376220703125
DWDsbFnS6TGT72knq5jsSV0qjKdFjMt8SKfg,0.07404732704162598,0.23025083541870117,0.43972110748291016,0.0002536773681640625,0.4374203681945801
jDc7cb2kq3avQAJDijK4kOkwA8uExVtDyzH2,0.07209062576293945,0.23016881942749023,0.43999600410461426,0.0002598762512207031,0.4373815059661865
PfVjt3xljw8kiUfPJNDQapYJTNll5B0vAlnE,0.07444930076599121,0.23017382621765137,0.4412527084350586,0.0002541542053222656,0.4371209144592285
umKKuwtsYrugSHtIqqphScW0QvobbI1A8IBr,0.07347416877746582,0.23024415969848633,0.44013285636901855,0.00025773048400878906,0.437330961227417
OeruUImr7aZ9pPgOxoKIdg56g1Hnxa8sOx7n,0.07400107383728027,0.2302403450012207,0.43985533714294434,0.00026035308837890625,0.43718743324279785
rrhsfALwMAZGbEVvVum1ivlBEhwIzvFaXNKW,0.07520365715026855,0.2302076816558838,0.4401888847351074,0.0002543926239013672,0.4371654987335205
zhFd2wNS7UVd2L9R1lAO5GP6CDbwKUDhfQZa,0.07741022109985352,0.23016119003295898,0.44010353088378906,0.0002617835998535156,0.43725132942199707
iUYmLo2n0QlhsClAZz0Yn6EH8sJkX0hSWvBS,0.07586455345153809,0.23022174835205078,0.4396071434020996,0.0002543926239013672,0.4373180866241455
CYrObPDr9tfdfhjKpSJquOmHIBNmM1Hx0V8f,0.07159924507141113,0.2301948070526123,0.4399700164794922,0.0002541542053222656,0.4371674060821533
HTwru8QdrwEUyzwTk0DIJnBvduo1wJpJUGGk,0.0744624137878418,0.2305591106414795,0.43962764739990234,0.00025200843811035156,0.4388258457183838
RxiY5ycL2E70SqsZfe0Ld3X0R37o6cr9YdjV,0.07082796096801758,0.2301936149597168,0.4397449493408203,0.0002529621124267578,0.4374685287475586
G1kGLpxpt4actGTMwnopgf2OzEh9nKrTQPjn,0.07240605354309082,0.23018789291381836,0.4397420883178711,0.0002541542053222656,0.43715763092041016
i47nbzBZvk6Vnv5xlceJ3U0VMXNCP2NmlLIO,0.07615232467651367,0.2301955223083496,0.44019341468811035,0.0002605915069580078,0.43721795082092285
4EU7ksGfrhsTvZh0N1UVeABFj9sJmDzZrLxC,0.07456755638122559,0.23018884658813477,0.43976712226867676,0.0002570152282714844,0.43742847442626953
oo16tYL4a65Jy8PKcC82x9URvT73wD5R96vX,0.07252860069274902,0.23019862174987793,0.43968796730041504,0.00025391578674316406,0.4373788833618164
BWjaUFj7P56xigQvMkM5IFqQtob8W8g9ZmBX,0.07264971733093262,0.2320866584777832,0.43972015380859375,0.0002582073211669922,0.43740129470825195
wyeZQjPG5yKUWWs5SQX0CxJsOU7YK4Vdk2A9,0.07777523994445801,0.23024439811706543,0.4401566982269287,0.0002570152282714844,0.4371814727783203
wX1p4rcgUg9xy5PA37Fsaj1KWnNxxAOqYdZh,0.07372164726257324,0.23018169403076172,0.4396841526031494,0.00025343894958496094,0.43752551078796387
TcvchAiU3zD4na2inSaj7VgklqH5MpiCU1gq,0.0724177360534668,0.2302417755126953,0.4399237632751465,0.00026726722717285156,0.4384627342224121
upFq6BKdAn2fTrPFaILWvA41pJ5a4Y36ED2P,0.07430648803710938,0.23026347160339355,0.4399900436401367,0.0002536773681640625,0.43715476989746094
IG8FrLLYz7qRkR8269LfLCdO4RvT3nRQiJBu,0.0719001293182373,0.23015689849853516,0.439680814743042,0.00025391578674316406,0.4372262954711914
2CVzIxVrUB7uWotuvxDRlWkEXIq5zLp5ChIp,0.07451224327087402,0.2305469512939453,0.439619779586792,0.00025343894958496094,0.437225341796875
OuQuPfWry1B1pYWJKe8gc1cg7sbB8NeT3oh1,0.07220292091369629,0.23015904426574707,0.4413735866546631,0.0002598762512207031,0.437488317489624
BhSObmcp3cWGLYGHzfw68op32ohGYSpX3woM,0.0722196102142334,0.23021149635314941,0.43973755836486816,0.0002567768096923828,0.43746066093444824
QCrPKQoUEo7JOE0uebJOYOpFpKFKsdJZqCmd,0.0722649097442627,0.23019981384277344,0.4397139549255371,0.0002541542053222656,0.43738651275634766
DmHNlPGtFpbJWZ11RTgjZJhN1EwsVedMhZ0r,0.07197928428649902,0.2301943302154541,0.44008421897888184,0.0002543926239013672,0.4384877681732178
631NKpGzRzMkD3T3IzGK9B8qqlCOX5ThfcJK,0.07188224792480469,0.23018670082092285,0.440155029296875,0.00026416778564453125,0.4373476505279541
dP66D47Y8zBTRbpCxCGqAVuSNNLlD6bpUCYQ,0.07828450202941895,0.2302241325378418,0.439713716506958,0.00028252601623535156,0.4373805522918701
hoIqI4wIwCzpSFafZzV3tUXHPZaL1Qr005ch,0.07106947898864746,0.2301783561706543,0.4397151470184326,0.0002574920654296875,0.4375121593475342
3nmuNbQbNa9CPjE4XESyUHVog2pirWxmFk02,0.07206892967224121,0.23019695281982422,0.4413430690765381,0.0002696514129638672,0.4375021457672119
PioENsvWgnM72N8LeUJMvcKP3Ncu1Xoi42oT,0.07081890106201172,0.23022794723510742,0.43992066383361816,0.0002536773681640625,0.4371774196624756
bngYgx684eazBN3WzXbVFohwHa9pP9CZv12l,0.0752875804901123,0.23024487495422363,0.4417417049407959,0.0002536773681640625,0.4374430179595947
HJJQNM2bfZu9ByeoetClH7t5hBXKPdOsrsBT,0.07320666313171387,0.2301785945892334,0.44043803215026855,0.000255584716796875,0.4371771812438965
YuWbmJF0d76liG5290GN9WRLz6dywsop93qH,0.07230162620544434,0.23021197319030762,0.4432868957519531,0.0002903938293457031,0.4372062683105469
8gAiyNVkFoiyfMTL6FWnvIp718sJwWSdRLgp,0.07430863380432129,0.23023223876953125,0.43961310386657715,0.0002613067626953125,0.43729448318481445
aVDldkrEezEhYAkJbloVrByWeUXGwzOMNcz9,0.07231569290161133,0.23026752471923828,0.4400746822357178,0.00026106834411621094,0.4378316402435303
DDpGKzup9LiFem5zOOFBiDR2xvW399lQvrBr,0.07441473007202148,0.23024725914001465,0.4397554397583008,0.0002574920654296875,0.4371960163116455
J30ITuugg2yeFx7V33MJQGnIVkS7L7lzIMec,0.07085418701171875,0.23017048835754395,0.4404900074005127,0.0002570152282714844,0.4372067451477051
gNCo0r9NkOuXDsXGYGahcDnsjpWfqgI8nNM6,0.07302975654602051,0.2302079200744629,0.44026851654052734,0.0002703666687011719,0.43721604347229004
ZUndR7FJgS2shFsgDuesfuioBY4HuqBCIn2N,0.07089090347290039,0.23020291328430176,0.4402649402618408,0.0002803802490234375,0.4374206066131592
k5L7LJty1dHJbBlCVoTAdEMj3FKTe090M7Yv,0.07172107696533203,0.23017430305480957,0.44100499153137207,0.0002579689025878906,0.43763232231140137
5zvWQOVB2sHqIZHCCgfHj9tcFl6Zis0Ve1XF,0.07381010055541992,0.23027563095092773,0.44008803367614746,0.0002543926239013672,0.43729543685913086
wQLzUHXxaB2FGeLv6wGT0RHWON3JL7mDyBNb,0.07212162017822266,0.23183846473693848,0.4399747848510742,0.0002529621124267578,0.4373302459716797
lplzw05ZlgqGNiyuTIuGQQfgvffygcr4end2,0.07209587097167969,0.23023486137390137,0.4396786689758301,0.0002567768096923828,0.43731021881103516
uTQZWkOn5jtLHSyneiZ35t9J9KCBzvMTSySY,0.07635617256164551,0.23021364212036133,0.4397006034851074,0.00025391578674316406,0.43714356422424316
QsKWjMNHkhbPEbHNeTfZDzBeJg4hoJ03eK7u,0.07657265663146973,0.23053932189941406,0.4400949478149414,0.00025725364685058594,0.4385523796081543
2a3pipM6SxD7ab8fI4Pir5btxJ32Fgr9myvC,0.07116985321044922,0.23025202751159668,0.4400184154510498,0.00025582313537597656,0.4375276565551758
WDCk9b2Yx2yD7sY0KJNTxowbP8pG1eClFpFM,0.0706474781036377,0.2302241325378418,0.4417896270751953,0.0002562999725341797,0.4376258850097656
jilFx8gdosxA8FyewALsKEx8PF3mui26x9IR,0.07282304763793945,0.23017358779907227,0.4401278495788574,0.0002570152282714844,0.4373011589050293
oTRg8CMp8vykZmWZCix0T6ewZpjzXemu36kd,0.07403969764709473,0.23021221160888672,0.4397013187408447,0.00025725364685058594,0.43734097480773926
UWQKaABM18CXx6dTFenag9PTlQZfRQi3gdqO,0.07192015647888184,0.23019790649414062,0.43986964225769043,0.00026035308837890625,0.43723511695861816
tbxOa6u9CnePOVaLLaGpHRk3fnqLe0rQWbd1,0.07248330116271973,0.23186492919921875,0.43970704078674316,0.00026226043701171875,0.4372127056121826
bJHhuisqs2cQLLhhf5DO7OtDWoxPS5YuziQe,0.0730898380279541,0.2301952838897705,0.4401369094848633,0.00028014183044433594,0.4393188953399658
unKfml5YQOoU4KZb0w0DLg7k2teKblQtsWHy,0.07593107223510742,0.23018622398376465,0.44008398056030273,0.00026488304138183594,0.43727660179138184
aEdBJnj7NaPibcmrRIt4Jj5ZCibnw2ZDGusx,0.07473301887512207,0.2302265167236328,0.4403409957885742,0.00027251243591308594,0.4389302730560303
73FVViutTAtv5oe9UbHEXBdUeFp3x1QLBnsl,0.075836181640625,0.23018741607666016,0.44011378288269043,0.0002613067626953125,0.43718957901000977
n4jpQd9Rqnn4wYufgoQEbaPhzkUaBo4e7sxC,0.0705256462097168,0.23016142845153809,0.44222545623779297,0.00025653839111328125,0.43729519844055176
BH0K2r6TUZ6PnnazIAnInuHsiA74ZF9QlYNt,0.07422399520874023,0.2305314540863037,0.44002556800842285,0.0002548694610595703,0.437347412109375
DX2mDK9gUyw4Zjip1CHNf3NAnsRi6sOlxegI,0.07108068466186523,0.23015999794006348,0.44144320487976074,0.0002541542053222656,0.4377288818359375
mnu8jDtpTdYIa6AGIChbKEOVcmOW4GjcKYcP,0.07185244560241699,0.23020434379577637,0.43967700004577637,0.0002586841583251953,0.4373054504394531
qxsld6dn96YdIc5Rb3Qa2LhZUr11tIxDR6Qt,0.07268214225769043,0.23173952102661133,0.4399411678314209,0.0002541542053222656,0.43724560737609863
o0UkvjZqHoJqdDKRFRV7bXrVdQ3t0wqNiGgG,0.07230424880981445,0.23015832901000977,0.44008803367614746,0.0002567768096923828,0.43739962577819824
1IwDqa8fQhB2QtOU1DOkDtSzdMMZPryVC39X,0.075592041015625,0.23015618324279785,0.44002366065979004,0.0002551078796386719,0.43720364570617676
RQgWr6XGI3DkoPQLiaKs1o5m2y60iIDhuwL3,0.07665443420410156,0.23020124435424805,0.4402139186859131,0.0002582073211669922,0.4372987747192383
tQecBYrrVHZtjparvGkJU2mzHpjmXUGLvhDT,0.07288599014282227,0.2302100658416748,0.4396402835845947,0.00025343894958496094,0.4376258850097656
L8SksDaLd2zNMH7e0qqtJrDA9mrjI9qCphI2,0.07163071632385254,0.23020648956298828,0.44150662422180176,0.0002579689025878906,0.43766307830810547
yueTgrn2AFVgdRLkeEgL5zQkfOHSYWSs8M3y,0.07053685188293457,0.2302229404449463,0.4401223659515381,0.0002601146697998047,0.43769025802612305
oK4YttVZG00SQ8Q9qLBCg8j8uvqhfzp28N2W,0.0711202621459961,0.23022699356079102,0.4418034553527832,0.00025582313537597656,0.43718862533569336
w11EWAWZfCJNWHQC0RC59gKnZ9mMUFeR19VL,0.07376813888549805,0.23020172119140625,0.44016408920288086,0.00025963783264160156,0.4372119903564453
56pqcEGXVxfU1JXHOnlQY63J2w5T91c3jHMJ,0.07224225997924805,0.23227548599243164,0.4401688575744629,0.0002601146697998047,0.4371962547302246
Ry7ImFnmmz215uKDj9RJ8Mpa01O6aRAy7xYN,0.0731344223022461,0.23018836975097656,0.43966126441955566,0.0002551078796386719,0.43727684020996094
du5vzTGEQaMtooTvjBsF5QGw4dDhySopC0wL,0.07487249374389648,0.23019742965698242,0.4396545886993408,0.0002532005310058594,0.4376797676086426
70aarshjW3ZOvb8qSh3324a0zSaipqwnekzD,0.07275390625,0.23016715049743652,0.4403805732727051,0.00025725364685058594,0.43839168548583984
oKUIwcPdfpRcvaJ8Qt4cEkM0EpwZVTesNosz,0.07385778427124023,0.2302095890045166,0.43965744972229004,0.00025725364685058594,0.4372403621673584
u9p4kEVkDWoKVjq6uRVnFjHbv6pTpn24FibT,0.07398176193237305,0.2301630973815918,0.440446138381958,0.0002562999725341797,0.4387857913970947
osBfeco3G0SZYRNpP1X6ZhQFi6K42mizId61,0.07290410995483398,0.23020148277282715,0.43970441818237305,0.00025725364685058594,0.43741464614868164
PfAcwZLFdwh3xN8DErGYeMI9D35EM70uE6dC,0.07303929328918457,0.23017191886901855,0.4396345615386963,0.0002613067626953125,0.4372391700744629
1n99epe70dOX3EhJ9POO8aAkVpdWWlU8z05p,0.07300901412963867,0.23020458221435547,0.4400980472564697,0.0002574920654296875,0.43727993965148926
anW3XyFCE3igUQlBNFTyhX1Bps5TxJ9ccR1j,0.0706949234008789,0.23021483421325684,0.4400475025177002,0.0002598762512207031,0.43739771842956543
DIpoLlX2HT39ImGKMZtR0Oqcty6ucZ7NzOgC,0.07190585136413574,0.2301948070526123,0.4399139881134033,0.0002598762512207031,0.43717432022094727
6CphFXGCVlw9gkoaDcq1Eq6CJAt0H24vTzCU,0.07419705390930176,0.23021221160888672,0.43976640701293945,0.0002732276916503906,0.4375178813934326
V0Uh9BQXFYoXSxfulHGjeiK1HhgopFvQw16S,0.07459831237792969,0.23050403594970703,0.4396219253540039,0.00026488304138183594,0.43901991844177246
LuxTBTBQYITL033w52RjwrvS54gTSGRaTXsr,0.0786590576171875,0.23015642166137695,0.4400031566619873,0.00025582313537597656,0.437915563583374
a1r9whXMlAFwqJEzYUuVMjc9408wXa5NpB3o,0.07230377197265625,0.23021173477172852,0.4396665096282959,0.00025725364685058594,0.43712854385375977
SsaiJfUrkblQXABfd32JLlZwZN1eLPhRbTEy,0.07077240943908691,0.2302241325378418,0.43970632553100586,0.00025463104248046875,0.4372062683105469
Pjj7oG31qS5ey30je988MPLcIlxv3kKUSwIg,0.07402563095092773,0.23024845123291016,0.43975329399108887,0.0002574920654296875,0.4373047351837158
s38NM6QiBQKKs94kQWH4kh3c7u2TZ4xFVkbU,0.07583212852478027,0.23020339012145996,0.4400784969329834,0.0002598762512207031,0.4375629425048828
htAKx6x31CvGUCUKMQu5KdjY4wlunWNe6MQb,0.07274413108825684,0.2302100658416748,0.440032958984375,0.00025391578674316406,0.4373939037322998
BX3Tf9obeJDYD7GNEX6nausKIPaclpFu3i8M,0.07609057426452637,0.23020052909851074,0.4400975704193115,0.00025391578674316406,0.43751955032348633
gWoN3J9FwaXptirZiRMj3SrG16vC4jFzXZcH,0.07259702682495117,0.23142027854919434,0.4395914077758789,0.0002562999725341797,0.437633752822876
Hpsz3hjmbwWKz4Sd3kLZJx6kTqNvHt8TV41j,0.0750436782836914,0.23020482063293457,0.4404628276824951,0.0002582073211669922,0.43857479095458984
gOv6O3gt5uDHt82WKDyVB8xNT1Vsu4e8zHLg,0.07334041595458984,0.23022842407226562,0.43988513946533203,0.0002586841583251953,0.43769001960754395
x1XVkatlXDPo7zZ7p53VfbUsG6wMDFVecKo4,0.07396578788757324,0.23018264770507812,0.4397110939025879,0.00026488304138183594,0.4373128414154053
oDsVehh3JNXBnwe0K8CeKhYBpLLwUGGptQiR,0.07574582099914551,0.23052644729614258,0.4402439594268799,0.0002608299255371094,0.4372832775115967
2WGUOLeZZoXcXnyNHZk71xQEvGHYGzQtbKZ7,0.07160425186157227,0.23015189170837402,0.4414680004119873,0.0002548694610595703,0.4376394748687744
6KkDn5AwIQDZrQ96is0bKseVy8LnWI3JGueg,0.07229208946228027,0.23017287254333496,0.4401423931121826,0.0002570152282714844,0.4375591278076172
QaiaIuIdBecKiQZ2tqjGmNjT5ThSHmMojAR0,0.07487297058105469,0.2301769256591797,0.44212985038757324,0.0002598762512207031,0.4372439384460449
fP1oqLXUfSq2ss6oyxwzkS4N1ycrc5uXkZn6,0.0705268383026123,0.23020720481872559,0.440112829208374,0.0002658367156982422,0.4374704360961914
YQ8xuWwBi5fxDLOkFaiOEdNeaUMdqoJYsv94,0.07634878158569336,0.23183560371398926,0.43999266624450684,0.00025272369384765625,0.43734025955200195
V7UwBPTcKK7iXikFinFW1gpaFAVGPEc0ndeK,0.07459640502929688,0.2302093505859375,0.4401545524597168,0.0002586841583251953,0.43721461296081543
20EoePOml2knJGFbGf8pMHT9DvajBGsHnieP,0.07324647903442383,0.23026061058044434,0.4396858215332031,0.0002605915069580078,0.43727993965148926
ySx4QWU9fjR3Wmrnl3dNZoCLI0K8tJx7tko4,0.07403421401977539,0.23026061058044434,0.44015955924987793,0.00025653839111328125,0.4373283386230469
0HPwlubZWTCnrDw3FfvMr3MoBkBuZ74M8Khb,0.0759744644165039,0.23024821281433105,0.4396402835845947,0.0002551078796386719,0.43715333938598633
NHjIPryO9wxN4G6bgZNbboSJyfoundF2U9Dx,0.07491731643676758,0.2301778793334961,0.4416847229003906,0.0002541542053222656,0.43746280670166016
Z9WNHnHP3JJaOn4WoyO5qZ84PVWFW8YWMLEx,0.07406187057495117,0.23022890090942383,0.44014859199523926,0.0002570152282714844,0.437183141708374
5hEO3nSQSR3VuuYAGh5yrRKfhVtekcK1dwk2,0.07064223289489746,0.2301788330078125,0.4401676654815674,0.00025725364685058594,0.4371907711029053
kFiyioinEs0BTUE2lrXM5buzZlhOF3dlaudJ,0.0754392147064209,0.2301926612854004,0.4400045871734619,0.00025534629821777344,0.43764615058898926
pC6WiSDfSyNU9RxbdCATJ7ycF4Gs4aiQRdJJ,0.07254338264465332,0.2302381992340088,0.44019293785095215,0.00025343894958496094,0.4373362064361572
Z8ZOzJO52XEViQN4LMEFgQ9V2dOAyJcdXW2j,0.07081770896911621,0.2301795482635498,0.43964648246765137,0.00025653839111328125,0.437241792678833
kIePs1P3RMzndw3SwUWV37K3bwuuirYDzkFX,0.07257485389709473,0.23020410537719727,0.43993449211120605,0.0002663135528564453,0.43723273277282715
VEkvVlffwqDL67Il6DI5JNhNw12zRi2pqQc5,0.07398080825805664,0.23019933700561523,0.4396779537200928,0.00026607513427734375,0.4371607303619385
Xd5Yyeoz9j8lsGKMPoGYQFREOBNmlJUo5Wmi,0.0719304084777832,0.2302381992340088,0.4396975040435791,0.00025534629821777344,0.43724489212036133
VfEAvB2GKEyI0cRPZiLMBsXDDelcPok2L66X,0.0774850845336914,0.23018789291381836,0.4413270950317383,0.0002601146697998047,0.4375302791595459
zcW0paD7X7KnvdHsPfY1OmKqDDcW3CNTs7vS,0.07195329666137695,0.23017644882202148,0.4401271343231201,0.000263214111328125,0.4374372959136963
LIKIT9kpbgTQXSOOdvgYGzNztLCCGyP7fd5W,0.0769493579864502,0.23019123077392578,0.4401683807373047,0.0002543926239013672,0.4371967315673828
OMy1ZAbRFbEXWAbVxZpp8NBfOZpEXzMqPuBs,0.07271170616149902,0.23021769523620605,0.4400310516357422,0.00025653839111328125,0.4372708797454834
jL1O2HResreByJlW84f7piU1z0WQPe9VT4H2,0.07463216781616211,0.23149442672729492,0.4400918483734131,0.00025916099548339844,0.4371824264526367
Oi1HCFUGZsRuSeLFVmYlE0cfjVhFhJfAg7qS,0.07262086868286133,0.23022747039794922,0.4396820068359375,0.00025534629821777344,0.4371628761291504
IyJDnwruPcLZA6PO6njbvhZLwSzsCi79Kysj,0.07156610488891602,0.23020315170288086,0.43973588943481445,0.0002586841583251953,0.43760061264038086
GnSLR5zXVZzIjT2washPIczzcfkA61HPZix8,0.07047677040100098,0.23021984100341797,0.4402756690979004,0.00025653839111328125,0.4373478889465332
aRoXmHLapUHJmQBjXZJBpd69alkrmkFSAg1k,0.07063436508178711,0.2302079200744629,0.44002842903137207,0.0002570152282714844,0.4372868537902832
Jqd18f8jQSSr4okW07FdkRLKyOdSx8yqCQZ8,0.07137727737426758,0.2302265167236328,0.43982958793640137,0.0002605915069580078,0.4371662139892578
oxibNc8xcTNH2wvGyiaMORNZy6QA4UNNh8CP,0.07604241371154785,0.2301945686340332,0.4401981830596924,0.00025463104248046875,0.43714070320129395
mRgqi8fPeUnGSdPNlmV2iWupNR3WkqRkKfUD,0.07466530799865723,0.2305300235748291,0.4418673515319824,0.00026035308837890625,0.4376406669616699
X3C8Z6gumKTFZ49L9VrTS5gojckRQxXmp4fJ,0.07395744323730469,0.2301943302154541,0.43962955474853516,0.0002791881561279297,0.4371147155761719
pFG11VpUi035nFGe4f23Gqg58HHILDVnAARy,0.0758812427520752,0.2313377857208252,0.4401266574859619,0.00025177001953125,0.4378836154937744
0zTImkQ1AZkfzibtgmIMBHV7Sw2Qag7GSnhg,0.07252359390258789,0.23017549514770508,0.44048285484313965,0.00025534629821777344,0.4375922679901123
gtmL7va05WmRQAMd1VBqVTCNNCFDiyicXEaV,0.07490324974060059,0.23021960258483887,0.4402785301208496,0.0002560615539550781,0.4372892379760742
ypoyCZxqTrSZ38xqCyAGN3VQyx1gUxjaKP6S,0.07492303848266602,0.23020291328430176,0.43999671936035156,0.0002548694610595703,0.43886375427246094
n2UnUEC0F7O6O2CYin8D8HYmcU4oKNW1FkBy,0.07148003578186035,0.23017573356628418,0.43981218338012695,0.00027108192443847656,0.4373955726623535
xTbhAlTyBTJY4n8M6Z1p0dW7s4ymzaUsKvcS,0.07534170150756836,0.23020458221435547,0.4412715435028076,0.0002548694610595703,0.43759703636169434
q35iwMhLAc013fpbnEsjuX73POmSsgTaQLlm,0.07149529457092285,0.23018479347229004,0.44004368782043457,0.00025534629821777344,0.4376862049102783
9SlH78fIsfmsVqS9XBIbgiJ94fp3VPAqDCYV,0.07428908348083496,0.23017287254333496,0.44164562225341797,0.0002560615539550781,0.43727731704711914
sSqSfMIq9FI57dVnvYqZwCe8mmp77Chg2ntc,0.0723578929901123,0.230241060256958,0.4397866725921631,0.00025463104248046875,0.4377567768096924
Y8THIfwtZcyAkccHdHXhgWM5fdINx3fvJX8u,0.07225584983825684,0.23189187049865723,0.44002509117126465,0.0002548694610595703,0.43716931343078613
I30czHWMuT7R7ZUllTYvDUkXHsYD4yHNjJB6,0.07482218742370605,0.23020339012145996,0.43968915939331055,0.00025463104248046875,0.4371798038482666
WTme7FUjTO1woE2zNpjleZzZGSC4ScyZu7Jg,0.07445192337036133,0.23024225234985352,0.4397730827331543,0.00026035308837890625,0.43725109100341797
0KzcudVDZbsxWkXf61MyYxrknuBTbETEGD2K,0.07243108749389648,0.2301771640777588,0.4400763511657715,0.00025582313537597656,0.4372978210449219
SaGuTaqyyE8DgYn9TKjqTOf7H3zIk65CpaqM,0.07064223289489746,0.2302243709564209,0.43964362144470215,0.00025463104248046875,0.4371612071990967
CvKCmmL58psxbfR7vQ68Oa8MVKZzzc2MeeCd,0.0725564956665039,0.2301633358001709,0.4400153160095215,0.0002548694610595703,0.4372589588165283
e8xkEkudclwSkdzRpW9w6K8yweeUMpK4MtGy,0.07268905639648438,0.2301785945892334,0.4404592514038086,0.0002677440643310547,0.4410121440887451
wlh25oh5OKtoCfVPesyrp3JsZzpqyH88D10r,0.07679915428161621,0.23059344291687012,0.4415102005004883,0.00025534629821777344,0.437544584274292
FPRvVrg6FqI01gYEtE5dmY95PtBpTE8CjZYr,0.07348465919494629,0.2302227020263672,0.43987417221069336,0.00027060508728027344,0.437305212020874
jfsZa1o40gpzQKiUIOORrpkpj2dvTfWo9blJ,0.07339096069335938,0.23186731338500977,0.44032716751098633,0.000278472900390625,0.43764376640319824
ID5RXDTtjtmHDqDczymyjmUFCacyubQEX0mG,0.07366442680358887,0.23019099235534668,0.4397294521331787,0.00025534629821777344,0.4372262954711914
FJWKQZxIELXoW3aJE7Ieo0LGI53qEXhs2WkZ,0.0779714584350586,0.23019027709960938,0.44019389152526855,0.0002541542053222656,0.4373354911804199
uw314VYjvFiVjgYVjHVSHscdUN7VM8lqzs5H,0.0749363899230957,0.2302238941192627,0.4397265911102295,0.00026035308837890625,0.43749213218688965
m6jpKfQKmgs7ywMl0mJsl19JWnazSqfift0A,0.07078957557678223,0.230560302734375,0.44013118743896484,0.0002536773681640625,0.4373037815093994
ZQfr6fZgAapFrXHTIAi9UXayhujFwSPSmN6e,0.07096385955810547,0.23020601272583008,0.43970394134521484,0.0002605915069580078,0.4377555847167969
lf0PlH0hM8EGEZvxFrG8X9ifzA5Wo2kckWNv,0.07259941101074219,0.23022222518920898,0.43968987464904785,0.00025391578674316406,0.43733930587768555
xvwz99ASxxCX71pYp3Fnzpqnmv97gw9Z0ERn,0.07082438468933105,0.23019814491271973,0.43973731994628906,0.00026226043701171875,0.43718910217285156
hdFjh7iiNW4NTGDzPadfLtDbfZwtzlCw40I8,0.07094287872314453,0.23023414611816406,0.4405381679534912,0.0002601146697998047,0.43729734420776367
CR6cnFTRdDb89sgDqV6YPCG5XUzHtMNBL8NX,0.07471585273742676,0.2301957607269287,0.4421701431274414,0.0002524852752685547,0.4372563362121582
bso4jwDNbK1PWjNpfL9uRp7dBA6BMmOPWFrj,0.07060813903808594,0.23053431510925293,0.4397604465484619,0.0002589225769042969,0.437410831451416
CnQCZX7adibKdkaxZWpFf7YzP4reQMydQPkK,0.07505226135253906,0.23171162605285645,0.4395778179168701,0.0002651214599609375,0.43753910064697266
